Inhibitor	Significant_up_deletions	Significant_down_deletions
55	45Methylimidazole	YBR009C	NA
56	45Methylimidazole	YIL173W	NA
57	45Methylimidazole	YKR076W	NA
58	45Methylimidazole	YGR087C	NA
59	45Methylimidazole	YDR066C	NA
60	45Methylimidazole	YGL148W	NA
61	45Methylimidazole	YKL053C-A	NA
62	45Methylimidazole	YDL024C	NA
63	45Methylimidazole	YBR041W	NA
64	45Methylimidazole	YMR058W	NA
65	45Methylimidazole	YDR385W	NA
66	45Methylimidazole	YPL120W	NA
67	45Methylimidazole	YKL171W	NA
68	45Methylimidazole	YLR401C	NA
69	45Methylimidazole	YBL094C	NA
70	45Methylimidazole	YER161C	NA
71	45Methylimidazole	YDL130W	NA
72	45Methylimidazole	YER187W	NA
73	45Methylimidazole	YOR179C	NA
74	45Methylimidazole	YGR271W	NA
75	45Methylimidazole	YER111C	NA
76	45Methylimidazole	YBR076W	NA
77	45Methylimidazole	YHR081W	NA
78	45Methylimidazole	YKL107W	NA
79	45Methylimidazole	YOL012C	NA
80	45Methylimidazole	YIL089W	NA
81	45Methylimidazole	YPL220W	NA
82	45Methylimidazole	YNL105W	NA
83	45Methylimidazole	YKR089C	NA
84	45Methylimidazole	YJL020C	NA
85	45Methylimidazole	YPR188C	NA
86	45Methylimidazole	YLR290C	NA
87	45Methylimidazole	YDL052C	NA
88	45Methylimidazole	YMR230W	NA
89	45Methylimidazole	YOR043W	NA
90	45Methylimidazole	YER116C	NA
91	45Methylimidazole	YPL213W	NA
92	45Methylimidazole	YGR131W	NA
93	45Methylimidazole	YMR036C	NA
94	45Methylimidazole	YDR124W	NA
95	45Methylimidazole	YGL109W	NA
96	45Methylimidazole	YJL154C	NA
97	45Methylimidazole	YER098W	NA
98	45Methylimidazole	YJR026W	NA
99	45Methylimidazole	YNL307C	NA
100	45Methylimidazole	YNR034W	NA
101	45Methylimidazole	YBR100W	NA
102	45Methylimidazole	YGL051W	NA
103	45Methylimidazole	YIL015C-A	NA
104	45Methylimidazole	YOR266W	NA
105	45Methylimidazole	YER079W	NA
106	45Methylimidazole	YBR082C	NA
107	45Methylimidazole	YDR505C	NA
108	45Methylimidazole	YIL108W	NA
109	45Methylimidazole	YFR017C	NA
110	45Methylimidazole	YGL251C	NA
111	45Methylimidazole	YBR078W	NA
112	45Methylimidazole	YER178W	NA
113	45Methylimidazole	YDR165W	NA
114	45Methylimidazole	YNL145W	NA
115	45Methylimidazole	YPR145W	NA
116	45Methylimidazole	YJL170C	NA
117	45Methylimidazole	YGL082W	NA
118	45Methylimidazole	YLR258W	NA
119	45Methylimidazole	YER109C	NA
120	45Methylimidazole	YDL012C	NA
121	45Methylimidazole	YMR119W-A	NA
122	45Methylimidazole	YER011W	NA
123	45Methylimidazole	YDL085W	NA
124	45Methylimidazole	YAL014C	NA
125	45Methylimidazole	YIL079C	NA
126	45Methylimidazole	YOR007C	NA
127	45Methylimidazole	YDR289C	NA
128	45Methylimidazole	YDL026W	NA
129	45Methylimidazole	YBR209W	NA
130	45Methylimidazole	YNL194C	NA
131	45Methylimidazole	YBL027W	NA
132	45Methylimidazole	YPL058C	NA
133	45Methylimidazole	YPR171W	NA
134	45Methylimidazole	YCR027C	NA
135	45Methylimidazole	YJL152W	NA
136	45Methylimidazole	YOR379C	NA
137	45Methylimidazole	YLR387C	NA
138	45Methylimidazole	YNL325C	NA
139	45Methylimidazole	YBR250W	NA
140	45Methylimidazole	YNL241C	NA
141	45Methylimidazole	YPL206C	NA
142	45Methylimidazole	YCR081W	NA
143	45Methylimidazole	YLR154C	NA
144	45Methylimidazole	YFL054C	NA
145	45Methylimidazole	YDR272W	NA
146	45Methylimidazole	YFL052W	NA
147	45Methylimidazole	YMR162C	NA
148	45Methylimidazole	YPL041C	NA
149	45Methylimidazole	YOL109W	NA
150	45Methylimidazole	YNL047C	NA
151	45Methylimidazole	YDL201W	NA
152	45Methylimidazole	YDL182W	NA
153	45Methylimidazole	YOL079W	NA
154	45Methylimidazole	YER170W	NA
155	45Methylimidazole	YLR205C	NA
156	45Methylimidazole	YLL013C	NA
157	45Methylimidazole	YCL039W	NA
158	45Methylimidazole	YDR537C	NA
159	45Methylimidazole	YDR209C	NA
160	45Methylimidazole	YER095W	NA
161	45Methylimidazole	YGL114W	NA
162	45Methylimidazole	YHR021W-A	NA
163	45Methylimidazole	YJR001W	NA
164	45Methylimidazole	YJL206C-A	NA
165	45Methylimidazole	YNL127W	NA
166	45Methylimidazole	YLR049C	NA
167	45Methylimidazole	YKR080W	NA
168	45Methylimidazole	YMR251W-A	NA
169	45Methylimidazole	YMR172C-A	NA
170	45Methylimidazole	YMR205C	NA
171	45Methylimidazole	YGR010W	NA
172	45Methylimidazole	YDR477W	NA
173	45Methylimidazole	YBR064W	NA
174	45Methylimidazole	YMR120C	NA
175	45Methylimidazole	YBR280C	NA
176	45Methylimidazole	YDR244W	NA
177	45Methylimidazole	YBL007C	NA
178	45Methylimidazole	YLR269C	NA
